sample,condition,gene,normalized_counts
fuso3,fuso,KCNRG,65.3901746584865
fuso3,fuso,LMO7-AS1,32.2142772214602
fuso3,fuso,AL096870.8,25.4829357124984
fuso3,fuso,LINC02300,30.7718468981113
fuso3,fuso,AL136038.5,35.0991378681582
fuso3,fuso,PPP1R36,27.8869862514133
fuso3,fuso,ACYP1,281.273913053048
fuso3,fuso,FOS,465.424184333933
fuso3,fuso,AL357093.2,1083.26517283507
fuso3,fuso,CRIP1,3081.99279088896
fuso3,fuso,LINC02345,39.9072389459881
fuso3,fuso,DNAAF4,386.09051654974
fuso3,fuso,MNS1,514.466815327798
fuso3,fuso,AC027237.3,47.1193905627329
fuso3,fuso,AC023300.2,98.0852619877297
fuso3,fuso,CFAP161,50.9658714249968
fuso3,fuso,WDR93,40.388049053771
fuso3,fuso,NHLRC4,63.4669342273545
fuso3,fuso,AC108134.4,119.721716837964
fuso3,fuso,SMIM22,1512.62859908528
fuso3,fuso,AC099518.4,25.4829357124984
fuso3,fuso,LINC01571,70.6790858440993
fuso3,fuso,AC007906.2,695.732225961985
fuso3,fuso,DYNLRB2,1026.0487700089
fuso3,fuso,PLCG2,1699.66373101286
fuso3,fuso,FAM92B,656.30579712378
fuso3,fuso,LINC02166,105.778223712258
fuso3,fuso,TEKT1,410.131021938889
fuso3,fuso,LRRC75A,44.7153400238179
fuso3,fuso,DRC3,163.956246753999
fuso3,fuso,B9D1,206.748346346685
fuso3,fuso,AC087393.2,2.40405053891494
fuso3,fuso,LYRM9,29.8102266825453
fuso3,fuso,OMG,925.07864737447
fuso3,fuso,CCL15,357.722720190544
fuso3,fuso,CAVIN1,27.8869862514133
fuso3,fuso,NGFR,18.2707840957536
fuso3,fuso,AC015813.8,22.1172649580175
fuso3,fuso,LPO,4.80810107782989
fuso3,fuso,SMIM5,82.2185284308911
fuso3,fuso,MTCL1,11.5394425867917
fuso3,fuso,DSC3,44.7153400238179
fuso3,fuso,DSG3,33.6567075448092
fuso3,fuso,PARD6G-AS1,52.4083017483458
fuso3,fuso,AC005523.1,14.9051133412726
fuso3,fuso,PEX11G,35.0991378681582
fuso3,fuso,FBXW9,159.628955783952
fuso3,fuso,MISP3,88.4690598320699
fuso3,fuso,CRLF1,65.3901746584865
fuso3,fuso,IL4I1,2.88486064669793
fuso3,fuso,AC010624.1,18.2707840957536
fuso3,fuso,AC010624.5,5.28891118561288
fuso3,fuso,TMEM238,232.231282059184
fuso3,fuso,AL121899.1,108.182274251172
fuso3,fuso,SPEF1,176.93811966414
fuso3,fuso,RALY-AS1,20.1940245268855
fuso3,fuso,WFDC6,21.6364548502345
fuso3,fuso,EPPIN,32.6950873292432
fuso3,fuso,C20orf85,2748.31057608756
fuso3,fuso,LKAAEAR1,64.9093645507035
fuso3,fuso,FAM3B,22.1172649580175
fuso3,fuso,UMODL1-AS1,18.7515942035366
fuso3,fuso,RSPH14,50.4850613172138
fuso3,fuso,Z95115.1,14.9051133412726
fuso3,fuso,AC004832.1,96.6428316643807
fuso3,fuso,RIBC2,144.243032334897
fuso3,fuso,LINC01589,26.9253660358474
fuso3,fuso,SYCE3,16.3475436646216
fuso3,fuso,FAM104B,223.095890011307
fuso3,fuso,SLC16A2,23.0788851735835
fuso3,fuso,PIH1D3,147.127892981595
fuso3,fuso,AKAP14,496.676841339827
fuso3,fuso,AC244090.1,243.770724645975
